01,0,7s,vNF,I4nq,oe6,n,946684800000,9,2006-09-23,9.999999998999985E9,XlXOl,2018-12-05,8,1397894622217,-9.99999999E8,V2dJ,5x3q,a,9pE,l3weW,CJX,vg0,CZF5,2005-08-09,2018-11-15,2003-02-27,Renters,e,iFgRj,Kv75,V,eOwVJ,8,SC,X96,GbS,2001-12-24,1077,56,2
aeZc,0,mXK,10ep,X,pmz,13c,1420070400000,9,2011-10-09,-9.99999999E8,Tw9ww,2014-01-14,OJQb4,1420070400000,-9.99999999E8,5,jqLQ,Bo2,mxob,o0,mHKQ,0Nw7b,4i,2019-06-17,2016-07-09,2010-06-19,Renters,m,xcX,D4S,f,J2wup,9,ID,nI5K,YX,2001-12-28,918,83,4
6fE,9,qS,LQm,2,Ts,RDM,1137985903536,8,2016-11-16,9.999999998999985E9,R2U,2016-09-23,4fY,1420070400000,-9.99999998999985E8,QWB,CF,Nvewq,nFEz4,DhJG,Npg,p7x6Q,JIpj,2006-08-05,2003-12-01,2017-02-24,Private Passenger,ornF,3A9Xp,IvP,iypx,1LWTH,7,VA,P3n1n,J5v,2011-08-25,799,30,1
e,0,CEeU,Q3j,wa,lbugZ,x,946684800000,9,2009-09-23,-9.99999999E8,Kfr,2013-11-27,2KRiu,1420070400000,-9.99999998999985E8,Bb,a,LN7gv,1jlU2,ByUcG,mG,hNCDh,DwiOH,2009-04-03,2004-09-26,2008-12-08,Renters,AYa,sP,xhYg,yNE8,KY,0,MD,7G6d,do,2015-06-10,1074,83,2
GFsd,1,blJ,K,Itoj9,A,tigs,946684800000,0,2014-01-26,9.999999999E9,RomT8,2008-05-09,K,1420070400000,9.999999998999985E9,i8Hk,h,PMm,q9,qWZ,ToR,bAM2,S,2007-07-17,2015-12-18,2017-05-15,Private Passenger,vD3q,PC2,IiNmS,q,pM,9,WV,Kdx,gZlW,2005-03-28,1712,44,2
u0c6,9,b,XJ7l,114V6,TjMHX,y,1385258908276,9,2014-02-10,-9.99999998999985E8,7AKfm,2001-03-05,oMW,946684800000,9.999999998999985E9,khpv,Y,AhhfW,GmbNj,Nz,Zo,JdrBt,VSL,2008-10-13,2007-01-03,2004-03-05,Private Passenger,CrfME,zF,D3M,iE0xK,JE,0,DE,bsN,RD,2006-03-16,1922,18,4
bSii,9,4,MM,4BfNL,wkyZ1,R,1305893662863,9,2004-08-08,-9.99999998999985E8,OuNs,2001-08-19,j,1173479304253,9.999999999E9,k,1mF,1,RlCry,Wg,sPCSv,aah,PbM8,2012-08-03,2005-02-28,2013-05-27,Private Passenger,fPo3,i7w52,PmdiA,BB,YThg,0,OR,z,xi5Vj,2000-03-26,1534,53,2
a0uHJ,9,Og,L,D10,l,hje,1339441265879,5,2012-06-26,9.999999999E9,EZ,2002-07-04,Sz,1420070400000,9.999999999E9,KmRs,n0m,L,SI5,Nn,I,8d,2W,2001-11-25,2001-11-25,2013-09-14,Private Passenger,Pc2M,ElW4F,K5,RpoyY,9UjyR,0,NM,BXi,w,2009-09-09,723,96,4
hl3,9,DH,6,KdlP,qU8Wn,U,946684800000,9,2001-02-06,-9.99999999E8,VWQ,2002-02-01,C2ZxS,946684800000,9.999999999E9,MpK,R1,b9aQu,2t1bL,C4qf,X3g,pv,0,2017-02-24,2004-02-12,2011-02-14,Renters,L,X16A,d7oig,Uv,uya0,9,UT,I4bNT,QQplL,2004-08-17,625,69,1
uG,0,VS2,Zm4H,4QY,J,CI,1351786951428,9,2010-03-15,-9.99999999E8,4w41,2005-05-13,tnH,1420070400000,9.999999999E9,NE,L48,Q,W9DiU,7tio,dVy4,Xf,j0,2005-08-02,2017-06-26,2011-05-01,Renters,MRJBW,TPXsE,tZq,S,248ak,0,KS,sbmSt,9X,2009-09-28,1924,39,3
W5,9,estQ,I,eIJ,n1n2h,2,1420070400000,2,2009-03-08,-9.99999999E8,LEL3,2005-10-02,2uxTl,1420070400000,-9.99999998999985E8,szE,z,GrSf,9riZ,tz,Y1,6xB6,LX,2008-03-23,2000-12-09,2007-06-16,Private Passenger,XH,rj4nv,G2,M,9Z,9,SD,yEQid,6dKWB,2007-04-05,1049,23,4
2Ly,0,Yvmh,p4B,WP,tf,Bw3,946684800000,9,2014-04-04,-9.99999999E8,vpnq,2017-11-08,h,946684800000,-9.99999998999985E8,Ue7Ni,ZY9d,unJx,ZpgXc,jC,qA,LsI,YYRez,2004-08-04,2010-04-13,2009-11-21,Renters,hMfgD,ks0f,B,pL3,mqYy3,0,MI,F6Dd,ZM,2002-11-16,1488,92,2
g,9,O28ld,a,q0IZ,XZLlU,v,1420070400000,9,2009-01-14,9.999999999E9,D,2014-10-11,AkOcU,946684800000,9.999999999E9,zo,J,Y6enI,9,e9,ka,UD4,9LrL7,2015-05-16,2015-01-23,2016-02-10,Renters,LH9e,3QYX,dW,JT,U,0,NJ,p,SF4o,2007-08-10,1669,47,1
ohy,9,vR4oe,ATio,g95Hi,Yr1lH,QCAw,946684800000,9,2016-02-17,9.999999999E9,o,2006-08-28,I,946684800000,-9.99999999E8,9,0YC,D9dz0,VUY,GCv,IIoq,d,l8fx,2000-05-08,2018-02-16,2007-04-15,Private Passenger,FfoDb,0JBp,1l5,QM,OVRIX,5,NH,Yd,lJp,2012-05-07,754,51,0
8r4ME,9,8eA7n,sQ9,5,n,lPUZ,1420070400000,0,2010-04-25,9.999999999E9,847zr,2007-05-19,XI6L4,1408903995262,-9.99999999E8,OnA,I,AF,N,asW99,CE6Y,dZBp,js8,2004-07-21,2015-05-26,2014-10-20,Private Passenger,n,JWG,mM,IlWL0,vxZ,9,VT,iz,r,2016-08-14,1086,20,0
xQ,5,X,1o1u,neoY,86Rm,XS1,1354058001172,0,2006-05-05,-9.99999999E8,K,2003-07-16,5,1420070400000,-9.99999998999985E8,VC9GQ,Kv0,z5W7N,xXWU,s,OC,u1W,3yqC,2014-08-08,2011-08-28,2010-04-14,Renters,J,m4erM,0e,F7,Cd,1,RI,8SVAI,GLk,2012-04-24,1772,28,4
tp,0,Xh,ZlJE,k,nAx,G9,1420070400000,3,2010-07-17,9.999999999E9,GeuOM,2012-11-19,zlWq,1420070400000,9.999999998999985E9,vs,i1hq,3lbCG,e3A,bz9z,2cr9,SO,0yQ,2014-03-08,2005-04-07,2011-11-19,Private Passenger,M26,X,EI,km6y,Y,7,ND,3K,LUbF,2003-11-07,1408,41,2
dTgE,9,J,795,G,bbO,7E,946684800000,0,2000-06-28,-9.99999999E8,Z,2013-10-04,KRWgy,1420070400000,-9.99999999E8,XQO,FmR1z,pNv,LQNUZ,l9l,r6e,gIEQ,T,2019-06-16,2008-11-07,2006-11-10,Renters,Rli21,W,ZxlY,NAz,Imyn,0,MS,OXD,qzp,2016-04-22,1073,75,0
qVT,5,k,th,WG,j,PxjTy,946684800000,3,2016-03-04,9.999999999E9,r,2013-06-24,m,1420070400000,-9.99999999E8,YV,4Pp,iRi,p,rj,Ho,IF,nHqc,2016-08-14,2004-11-15,2015-04-14,Private Passenger,X,u,gYFdP,We9uI,f2w,9,VA,bsLbE,j0wwL,2013-05-12,1633,26,2
r,9,zs,0t1,ZwJa,4,HtZZJ,984181385641,9,2011-05-10,-9.99999999E8,0Lo,2017-04-10,Zs2,946684800000,9.999999999E9,0dtp,A1Xh,TsjQ,7IAUQ,7YT,toL,nMcG,uYZBS,2008-07-06,2009-01-22,2019-08-14,Private Passenger,ssu,TjyKD,Fmb,P8b,UC5rv,9,NV,YyU,YG3f,2006-10-08,1729,46,1
Gf5,0,QKxt,TjeQc,Lg,hxw,2K,1154558941323,0,2014-12-17,9.999999998999985E9,iQ0TC,2015-03-01,k,1420070400000,-9.99999999E8,3QE,Z,W16o,9il,o01hV,2GJU,46YB,CBU,2004-07-19,2013-07-19,2008-06-01,Private Passenger,0Bq,26w,9Inbr,l1C,QS,9,WI,jwmz8,y,2007-06-08,1012,73,4
0,0,S,slE,u2,yYuE,MP3,946684800000,9,2010-11-27,9.999999999E9,yXbg,2002-08-09,zuYma,1420070400000,9.999999999E9,X1o1H,vAw,2RF,vry1L,Wl2,RkQ,XROG,k,2001-08-02,2012-11-28,2006-03-08,Renters,XGyVz,GUZ,4ALe,B5HSi,L0XC5,9,AK,xE,Gp,2019-04-23,1448,82,2
Jkp,2,G,4ZUi,y2Szj,BZ,vf9o,946684800000,4,2001-05-18,9.999999998999985E9,G8OpR,2001-08-10,yifI,1420070400000,-9.99999999E8,hPmc,v,fRKNH,9Hme,rZ,G,cWxg5,8,2004-07-18,2009-09-26,2011-07-01,Renters,t,fG2Wh,CE,goI,rAwm7,9,MO,Sz,mL4Q,2019-07-23,705,54,4
ps,7,AOx,I,UOI,eTW0,CvHsA,946684800000,3,2008-02-24,9.999999998999985E9,Dq,2011-04-09,3xgn,946684800000,-9.99999998999985E8,L,aM,gNd,SpFh,oZZ9A,xEvP,5,n,2008-07-22,2018-05-16,2010-11-24,Private Passenger,Gq,KJiUm,t,WHxc,xC,0,MD,4Q,Yo,2011-05-21,1838,67,0
ymz,9,v5Y6,dJwb,JpK,TO,cal,1322286987081,9,2013-07-25,-9.99999999E8,5,2010-09-25,iZ2Kb,946684800000,9.999999999E9,Pw,H3w,MIU,LJUnX,1X5,DH7,nro7z,NpG,2001-09-16,2015-06-10,2001-02-18,Private Passenger,E,HZe,YH7J,3,TJ0,1,KY,w,Z,2012-04-06,1120,32,4
JL32,0,1Q,y6,oF8,aD,yz2ER,1263427451361,3,2010-02-27,9.999999999E9,0,2013-10-06,v,946684800000,-9.99999998999985E8,JQNt,0I9lp,trx,uXCe,nYaP,w8,I,FB,2005-10-23,2018-08-07,2000-08-21,Private Passenger,2Trd,r,d,Jem,04k,0,VT,H6E,m,2007-08-04,1396,67,1
PiQ,5,4xm1o,l8,B1,JNuA,tbRSo,1070035248551,9,2003-12-14,9.999999998999985E9,CRZJ,2016-06-03,GNJa,972086857152,9.999999999E9,rt,k,lB4,QK,ky,9,09AIA,sD3,2017-08-22,2003-09-02,2000-07-25,Renters,E8G8L,J8Unk,APm5,r9ZR,S11,8,KS,e,kGV,2004-08-22,675,81,4
aVmG,0,f,FXVem,Qoid,1,B,946684800000,9,2019-11-01,9.999999999E9,lr26m,2017-05-24,m3,946684800000,9.999999999E9,Zd,PtQZ,kKq,k5wK,A,fo96,o,H,2013-10-12,2002-10-11,2003-04-13,Private Passenger,8,da9Fr,Mu,5,4q1be,0,UT,rovJ,TG5,2004-05-03,976,64,0
bb,1,CG1b4,O,X,KJOc,JQMh,1420070400000,0,2008-05-26,-9.99999999E8,JiOjt,2005-07-26,l,1311045608498,9.999999999E9,5P,Q3H5,5EM,STV,se2ey,LVCG,Z,SY,2003-02-28,2003-04-04,2019-09-10,Renters,Hx,e4D,m,DTs,ko,9,AL,Fsj5J,j2,2008-05-06,1619,87,2
o3z,6,IDLV,n,LEi,jp,9,1129916456991,7,2018-08-27,-9.99999999E8,slUk,2001-01-14,d,946684800000,-9.99999998999985E8,9Uxd,u7lVe,Cae,l7zBK,GK,YsHC,r4,0Y,2017-09-21,2018-07-04,2019-04-24,Renters,uL,63,pMV,ast,fZ,9,AL,nraZ,nRg,2015-07-16,1860,58,4
8cA,9,fliM4,t,qUbj,36V,ZrTn,946684800000,0,2018-12-01,-9.99999998999985E8,m3C4y,2019-08-26,Yry,946684800000,9.999999999E9,2C55,SolDA,HR0,d3,Tt1v,C5,R7Wd,4I2,2007-09-10,2007-07-04,2001-07-10,Renters,h59,1,79,ZlLj,n5txo,9,IN,y,BD,2016-03-12,866,33,1
V,9,1,V3,FQ,9p,KV,1353638961916,0,2016-02-20,9.999999999E9,sqdl,2013-09-28,UJt5,946684800000,-9.99999999E8,vZt,b9VA,ML,YeWa,aRT,1LK,pLuf,3D4,2004-10-06,2002-08-07,2006-09-25,Renters,KU,fQ,S9,v1o,BuC1j,0,UT,JUO,jtENZ,2000-07-02,730,95,0
MvqBO,4,Mtsqm,HxIN,HeQVg,nYbOq,CIIy,1267382153392,9,2019-08-07,9.999999999E9,O,2016-12-18,x8,1420070400000,9.999999999E9,JL,z,O,9,gZQDv,nnS,Kwp,S,2010-05-12,2010-01-17,2009-03-06,Renters,Nf,ELZ,9rIGN,pZS,GSRWV,0,FL,0,gNB,2003-11-16,1940,24,2
LWpg,7,0Fhy,VMx,45,g0,OXZWQ,946684800000,0,2010-07-13,-9.99999998999985E8,pukLr,2014-02-06,S,1017141629677,-9.99999999E8,sPCK,6dwS,gsO,1rJ0b,zrVGL,JnOtE,CeT2j,Oq,2007-10-12,2008-11-19,2001-07-18,Renters,lVNA,tEw,dpK,xOzXH,PYD8,9,MI,Lgzk,NK,2004-01-07,1177,23,0
ja,0,BQj1,7U,gt,EhNRq,uRVs,1420070400000,9,2017-11-08,9.999999999E9,iw,2014-10-28,N,946684800000,-9.99999999E8,k,CAr,lQF6U,K0si,ietf,8,G,i,2009-11-22,2004-10-15,2004-10-11,Renters,2,i,0Y,DfQ,2SDfG,0,NV,rTc,1kaj,2016-05-03,746,77,0
gMu,9,G8X,G,nT6k,cl,Knm3q,1074935173810,9,2012-03-26,-9.99999998999985E8,Rkz,2006-05-19,E,1420070400000,-9.99999999E8,PrRn7,571jA,Y,jdVoa,5xeM,hRtG,cf,wCt,2006-07-05,2012-01-13,2002-05-05,Private Passenger,Ugn,PY,lvx,TNiO,Gid,0,CT,TMKJ,0sqUT,2007-10-08,1275,49,2
SvYD,0,FM,fqIs,IVE,u,F8,1420070400000,6,2007-04-07,9.999999999E9,WsSeJ,2017-07-04,gctyF,946684800000,9.999999999E9,b2xBf,fKaJ,R,Zc,EzN,N,adN,9L,2010-10-16,2007-02-14,2002-03-22,Private Passenger,Hzgra,B3Q,jt5ey,oC1QH,Z,5,MI,kxdyD,xz,2017-06-05,1478,19,3
x,1,ROEvY,w4E,BCQvk,J,a,1420070400000,0,2018-08-16,-9.99999999E8,fh6,2016-03-14,d1bT,1420070400000,9.999999999E9,I,G57nW,5dB,ql,4,E9Q,b,bE,2017-02-01,2018-07-04,2018-05-27,Renters,PV,fI,xSr,b5,FBLJ,0,VT,i,NMaP,2000-06-16,1707,99,0
f5eUu,0,Ba,QyMh,rPZ,yN,aTao,946684800000,4,2008-02-23,-9.99999999E8,ZH9NG,2006-07-07,2Sv,946684800000,-9.99999999E8,G,o,vE3A,cZS,s,6,L,Z,2002-05-06,2008-03-05,2002-05-23,Renters,xj,2rPt,Zq,k0uGl,d4lTo,0,NJ,Lr,KKN,2008-04-20,1721,44,1
F5zm,9,Vd,ES,EaC,XkQ,1vw,1420070400000,0,2011-02-05,-9.99999999E8,Z3xJ,2007-02-03,qCJd,1370494754144,-9.99999999E8,G,Bidbo,kW,kY,t644L,41,WU7c4,ubT94,2003-12-14,2007-06-07,2005-02-21,Private Passenger,f,v,ngK,TIT,2mwL,0,MI,F,My,2010-03-05,906,30,4
E57,4,9ln7k,w,EK,A,eVLFT,1420070400000,0,2019-12-14,-9.99999999E8,Dqrz,2000-04-09,E,946684800000,9.999999999E9,kjAjZ,WWKS0,bl4,3NiI,ea,H,dFMON,88e,2010-03-13,2014-12-08,2002-02-21,Private Passenger,Zt,lSk,1B,d2,4VD9,9,AK,HHy07,xfp,2001-06-10,1789,62,0
mMZ0,0,BJ,bt57,iS,1so3q,O,999028573610,0,2005-12-17,-9.99999999E8,Y,2002-01-25,NSQk,1053566993045,-9.99999999E8,JVJQ,bmBYv,Aer,TT,UGDa,IcZ,AeR,h,2000-09-14,2009-06-24,2015-10-20,Private Passenger,7W,r6,w8,56,Mcy1M,9,NV,JFz,wJ8m,2011-07-01,1279,98,0
H,0,mMr,Z,U,DlU,chb,1420070400000,9,2019-01-25,-9.99999998999985E8,b,2005-01-26,yg,1325947429571,-9.99999999E8,3Jlr,pFjKw,OyU,MkE6,QyHi,u9e,CF5pb,h,2010-07-22,2000-01-12,2017-02-07,Private Passenger,N,Jp0,q,p22Y,CE2fc,0,WV,UT,aM5y7,2014-01-22,1436,18,1
gF,8,41gqd,Ydij,ls3n,3,6KWJ4,1420070400000,9,2008-01-19,-9.99999999E8,Sc,2014-04-10,BPP,1420070400000,9.999999999E9,u,97zM,r9,S8,ukL5,A,Y6G,mD,2008-03-25,2019-12-14,2003-12-15,Private Passenger,DSK,4VzRb,ac,1qYrI,0sVNr,0,RI,y1U,ZupAQ,2004-07-14,828,92,0
oSEy,0,1oXI,Gp,3m,IUQ0,cwE,946684800000,9,2004-07-10,-9.99999999E8,GUM,2017-02-12,kM8,1420070400000,-9.99999998999985E8,ehiJF,hbSo,YmsIL,o,m3O9,Qd,Gn,Pz,2007-11-04,2019-02-04,2016-09-22,Renters,X,yf,t,X,van2,0,CA,8FP,Sr3mM,2015-12-08,1286,52,3
klgx,0,s,2H,iS,LA63,oNRRt,946684800000,6,2007-06-20,-9.99999999E8,kK,2005-03-09,tkDj,1089122050254,9.999999999E9,BpGQ2,zprg,jf,dfX,lqg65,TL0m,pzI,t,2017-12-16,2005-01-02,2004-02-20,Private Passenger,Tw,1,Qp88,Au,DNEam,8,OR,7XNs,O,2017-07-22,1816,67,0
BX95,5,OLVVg,8,J9yK,6xLRx,3QYj,1155252627375,9,2003-01-26,-9.99999999E8,p,2019-05-18,BP,1420070400000,-9.99999999E8,7EXB,Of,7aUV,7T,hAc,zXxX,A,RY,2000-04-26,2014-01-28,2001-06-24,Renters,e7cOz,gQT,fq9iu,UrzF,Xeq,9,WY,n7WiC,lM,2006-03-16,1550,92,0
JFh,1,Bi4j,jNDqM,rWfu,A,93,1420070400000,9,2013-01-17,9.999999999E9,pUQRm,2003-04-15,fv,946684800000,-9.99999999E8,l2O3,QoeF,fxeJ,sEotP,U,6Y,UXJ,zn,2017-08-15,2000-06-19,2006-02-21,Private Passenger,HV5e,IjnCg,XuLT7,wd,WlaE,0,WA,k,h,2004-03-19,1331,95,2
Z,0,QtNti,I3F,M3wg,p,ae,1159641548751,0,2019-08-15,-9.99999999E8,v,2007-04-22,n,1420070400000,-9.99999999E8,a6MI,j1lGJ,qa,MUX,Pbc1,dzzO,1rUrq,Z3m3,2003-11-17,2012-10-13,2019-09-17,Renters,V,xq,x6G,f4Yrz,5Wq,9,IA,M6IvO,gAoFN,2014-12-24,846,24,2
bv4,9,Cc4lk,ED13,LAEqy,p,Wb,1159638497215,9,2017-03-21,9.999999999E9,Bi7O,2013-05-24,7,946684800000,9.999999999E9,I0NN,i,m7Bm,nfCo,BgIDw,40Tf,CbHEv,zy,2008-06-05,2015-06-12,2007-05-24,Renters,qXB,n9V4,rVVt,usRZ,9a,0,DC,QVB,eTj0,2005-10-24,1039,37,0
Nmbp,5,N5,ltw,xg,hmPKn,5U67,946684800000,7,2009-04-14,9.999999999E9,NwhaY,2000-02-14,GJ1,1420070400000,-9.99999999E8,7Q,J,8Z,Z,I,Ej6,g5,Jf,2006-03-13,2016-05-02,2011-02-04,Private Passenger,iZzH,5,fUY,c,84G,9,MA,8ZFsf,8,2011-09-18,1696,43,3
dmX,2,u,T,UBa1Y,aLT9f,Ll,946684800000,9,2016-09-07,9.999999999E9,6iHk,2018-01-17,OPc8,1420070400000,9.999999998999985E9,si,K,Vq,gYQY,B,yGn,jpo,XR5A,2000-11-23,2005-07-28,2013-02-21,Renters,gj,40UBD,HG,mL6Y,7yt,5,HI,rWR7v,UC0a,2011-03-18,1114,58,4
xnJ,9,4,3,Ijk36,mfKF,p,1420070400000,3,2015-04-16,9.999999999E9,0lzQv,2017-12-18,XF,1420070400000,9.999999999E9,M,1YhoE,tG,q,JRQlP,F,MkHR,NGr0,2002-10-12,2006-11-27,2005-03-27,Renters,6P,7ek5b,Sy,FM,CTm,9,NM,kN,oM5dh,2017-01-20,1626,73,4
RieT,0,IZKJ,MY18o,NhU,6G,vIqjP,1005182433308,9,2006-05-19,9.999999998999985E9,7h,2017-03-23,Vi,1062708444980,9.999999999E9,e,xXW,b66,xU7N,zK7,QcldV,S,hmUm9,2019-07-26,2000-02-02,2000-06-15,Renters,e2tU,VJp,R,TJ,XnYN,6,MT,3pv4,zIqC,2001-02-20,906,46,2
S,7,x,vGTY,u,3i,O,946684800000,0,2009-05-18,9.999999999E9,v,2010-05-06,CA,946684800000,9.999999999E9,v,cnk,bf,DbyOq,J,TZq,J,MKaq,2002-08-19,2018-10-21,2005-08-20,Renters,k3zr,DeT,J9n,UJ,yaUj,0,SC,yCAjg,X,2003-11-21,864,30,3
5Wxs,0,54U4D,vR,9ZfFy,I,yCp4,1412354420835,0,2001-09-19,9.999999999E9,TAZ2,2013-07-24,znC,1420070400000,9.999999999E9,R,fEix,Vv,Et9k,Wgk,qdrM,5iO5,f,2002-12-20,2019-06-14,2012-09-16,Private Passenger,bgv,0C,gFJl,VHbE,D,9,HI,1ZTv,9M,2005-10-26,1380,29,0
m8,0,D,5Rjio,15jg,tpeH6,yW,946684800000,9,2018-09-14,9.999999998999985E9,G,2000-10-16,6t3,1175480710374,9.999999999E9,e2wJp,cv,S,9U9a,ZiT9,QQ,dTe,x0JN,2002-09-06,2010-05-16,2006-08-05,Renters,FG,loQeE,ZA,zb,AKpb5,0,IA,K6Ik,wHW,2007-05-01,1722,45,1
6B,0,dyxT,Wl3,7lvZN,h5,u,1072355043305,4,2003-04-12,9.999999999E9,ZQbv,2001-12-21,Sr,1420070400000,-9.99999998999985E8,E,Up,QFGX,3soF,vIY72,zdws,uJv8a,lk,2013-02-21,2010-10-14,2016-04-18,Renters,DOHW,r,tZG4,nWqA,l7,0,AK,pr6,hx,2006-12-27,1094,42,4
2zz5,9,El2,0vL,qB,nr95,T,1420070400000,9,2003-10-08,9.999999999E9,dR,2002-08-24,66PT,1359678420435,-9.99999999E8,nQAgv,iCS,PCx,9e,GGJ,KuG,369,s7,2001-03-02,2007-08-25,2018-11-10,Renters,bDBv,uG0xS,VQl,Ht2Bt,yQlM,0,KS,oReRL,x,2012-08-17,612,43,0
Av,9,oYzl,8i2af,JSlj,NzU,cGs,946684800000,0,2002-05-19,-9.99999998999985E8,H,2010-06-06,RWS,1420070400000,9.999999999E9,CJFB6,RyQYC,BeTH,mt3lF,hbK,fv,JR,v7UKN,2011-06-16,2018-05-27,2000-10-05,Private Passenger,i6,HrYi,MB8G,Ior,s,0,DE,E5Ts,OH,2015-08-08,1118,33,2
8,0,l5Xnc,ojs5,Yik1,pz,zS,1033590381679,0,2014-03-27,-9.99999999E8,s,2012-05-06,vXpV,1420070400000,-9.99999998999985E8,qFo,D9AF,v,8,Jh8,dt7,VzhN,h,2009-08-12,2016-05-18,2012-07-23,Private Passenger,spz,vC,D,d,pCDIo,1,MD,HfjN,Yte,2007-12-19,835,86,2
IYa,0,SZrQ,cg,07,E1,F1yuD,1394698058018,9,2003-05-28,-9.99999998999985E8,NuK,2003-04-10,lK50,1420070400000,-9.99999999E8,ChhS,DeLo,AKZ6,B,x,nycJ,OP,aA,2015-08-03,2010-07-14,2005-03-28,Private Passenger,azvK,UHBu,1khEm,YAW3j,A,0,CA,b,kuzP,2015-07-10,737,19,4
3,9,B,fG,a6,k,kO27X,946684800000,9,2014-11-16,-9.99999999E8,m2i,2007-07-15,JY,946684800000,-9.99999999E8,QT,Ew,6Xvx9,Q8TQ,Z,EEx5w,AeRYi,k,2000-01-15,2006-03-07,2011-04-23,Renters,0,Y0,Tkhho,FKFqx,qT,9,DE,XC,y6rZ,2000-05-22,1654,86,2
sk76,0,HGy,FYO2,ttvbE,3,5l,946684800000,9,2000-08-13,9.999999999E9,VsK,2015-12-17,4xTHb,980405139889,-9.99999998999985E8,ysOx,wwn,o9,KBL,0i,rDo,Cl,CtMw,2013-08-04,2004-11-01,2013-04-19,Renters,C9,aoPz,03,tHijh,pWE,0,VA,yUY,Ix,2012-03-27,1556,34,0
t,0,wIa,LRbUM,DncE,Px7,D0o,1420070400000,9,2011-11-07,-9.99999998999985E8,yQkCw,2015-09-24,7J,946684800000,9.999999998999985E9,O1,SrD,6,v0E,J,UXyS,l58Qe,MMY3U,2010-03-19,2002-05-19,2012-02-24,Renters,0u,R,SV,85,OLe8k,0,MO,eho4,6p9fM,2006-06-15,1673,24,0
Jc,9,0BHnx,ZZBZ,FDfel,aj,n,1420070400000,9,2009-03-04,9.999999998999985E9,Zx9,2000-01-24,Z,946684800000,9.999999999E9,t9,RoJg,Xu,zF,RXEs,hxSj,ZGWy,FwhK,2009-06-04,2001-06-25,2005-05-24,Renters,JcNy,IHicN,lF,NG,YDXf,0,MA,es,ps,2015-06-21,1041,53,4
U,0,5,Gz,Y,r,QZ4C,1420070400000,9,2013-04-10,9.999999999E9,G8882,2013-12-06,GB2a,1170324423777,9.999999999E9,4,IV,d4siH,8sd,uSI9G,UqTre,JI,5Mkm,2002-05-23,2004-08-07,2012-05-28,Renters,43R,R,wW3Ol,UQx,1DbSh,0,CO,N,3,2017-12-10,1014,58,4
anIj,0,5W,78T9,Aj,M,GxNCr,1420070400000,0,2011-10-10,-9.99999999E8,4m,2005-12-23,2hMC,1420070400000,-9.99999998999985E8,mTlI,Xe51,DNiIC,Z,D81Q9,Hr8W,nk,wkSK,2008-03-05,2011-05-01,2011-04-03,Renters,JBgki,q,aE,q7W,FK,9,IA,z30o,KvX,2002-10-25,1324,66,0
VU1,9,elU,Rrsn,L,N,7Umu,1420070400000,7,2004-12-26,9.999999999E9,b,2004-04-26,CfG,946684800000,-9.99999999E8,67W,CKZ,d,pBYfX,si,S,7JRUA,k9b,2012-06-06,2015-01-25,2014-09-16,Renters,WDXhm,H4cka,od8Ed,LeKI,zs,0,AK,LvSyR,P277,2011-10-17,1186,90,2
xNz,7,DR5MV,z,L,932y,edzxP,1030782722098,2,2011-05-17,9.999999999E9,nXwB,2008-05-27,g0F,1420070400000,-9.99999998999985E8,i,3,bTusB,5W,bnt,1b,9y5X,KjHY,2005-03-18,2011-04-02,2001-05-11,Private Passenger,Ll,ZcQ,XF1,Gb,DbU,9,DC,P,Bg,2001-08-17,1397,79,0
hs0p,7,HlZBG,dg,To,kkf,ye,974669944618,6,2010-11-24,9.999999998999985E9,GE6,2009-02-05,ADv,1420070400000,9.999999998999985E9,OW,v,0,CWO,Wl6Q,LVcTr,1v,UNn,2003-12-03,2014-10-06,2013-02-01,Renters,PLcal,mR,K,hi,Skqg,5,MA,9Lwu,Nr,2018-09-11,1492,27,0
9xYjU,0,BWX,ffpxv,9cQ,T06TA,RHpa,946684800000,4,2000-04-27,9.999999999E9,0jmlx,2015-10-12,jUB,1420070400000,-9.99999999E8,0f,vK,3Ou,g,f,cvar,ds,Tf5g,2000-12-10,2015-10-06,2001-06-16,Renters,E,x6oQ,T,XTqO,eu,9,WI,lc,dbt,2005-09-09,758,30,1
l,9,iIwj,8Dh,R0s,i,3,1420070400000,0,2018-03-13,-9.99999999E8,Xy8k,2010-11-17,GKk,1420070400000,-9.99999999E8,ep,i63E7,LrcA,wHm85,L2a3g,Vz7,x,Xj3XK,2015-01-15,2017-08-19,2003-07-13,Private Passenger,Zm,UW,fW4,s,PyU,3,VT,2Ky,35M,2012-01-11,747,49,0
tm,9,qadj,cZ9,nj,pQtLS,C,1420070400000,0,2013-04-20,9.999999999E9,jrl4,2010-11-08,eL,1420070400000,9.999999998999985E9,k,Sub,885,3RBb,mDi,HMmzs,kiu,UMz2,2006-09-08,2006-09-23,2013-03-07,Private Passenger,J,Ajx,I,e,u,5,VA,Wgj,F,2015-11-10,1194,92,3
Uje,3,L,PT5FY,3pVx,J,yL6,1420070400000,0,2003-02-08,9.999999999E9,Jpyk,2008-01-27,B,1420070400000,-9.99999998999985E8,Zm2EG,MfSaT,IK,SZY,G,3uX,12E,d,2010-04-06,2018-10-26,2013-06-25,Private Passenger,iFl3v,ArmT9,bpD71,q,MAO0,9,NH,b,fz,2015-02-27,1068,45,2
